sku,name,categories,qtyPerPack,quantity,manufacturer,image,basePrice,measureunit,visible
7661,Anatolia Cocos 200g blokjes,131,12,99999,Anatolia,catalog/7661.JPG,"25,738",kg,true
7662,Anatolia Erik Kuivatetut luumut 200g,131,12,99999,Anatolia,catalog/7662.JPG,"27,034",kg,true
11284,Anatolia Hedelmä Mix 200g,131,12,99999,Anatolia,catalog/11284.JPG,"93,362",kg,true
11283,Anatolia Kivettömät Taatelit 200g Datteln,131,12,99999,Anatolia,catalog/11283.JPG,"27,191",kg,true
9521,Anatolia Kayisi aprikoosit 200g,131,12,99999,Anatolia,catalog/9521.JPG,"41,722",kg,true
7663,Anatolia Kiivi 200g,131,12,99999,Anatolia,catalog/7663.JPG,"24,718",kg,true
8831,Anatolia Mango 200g,131,12,99999,Anatolia,catalog/8831.JPG,"21,626",kg,true
8830,Anatolia melonit 200,131,12,99999,Anatolia,catalog/8830.JPG,"31,829",kg,true
11282,Anatolia Mini Incir viikunat 200g,131,12,99999,Anatolia,catalog/11282.JPG,"23,172",kg,true
12162,avsarlar Karisik Yaprak Cereye 400g,131,1,99999,,catalog/12162.JPG,"30,901",,true
12161,Avsarlar Atom Cezery 200g,131,1,99999,,catalog/12161.JPG,"28,737",,true
10568,"Besni Uzum 2,5kg",131,2,99999,,catalog/10568.JPG,"28,737",kg,true
11578,Daoud Datteln 500g Maamoul,131,24,99999,,catalog/11578.JPG,"33,993",kg,true
4355,Datteln 400g Tunis,131,15,99999,Datteln,catalog/4355.JPG,"23,172",kg,true
11448,Datteln 10Kg Zahedi Al Barari,131,1,99999,Datteln,catalog/11448.JPG,"3,090",kg,true
11669,Datteln 2Kg Deglet Nour Branched shrub,131,2,99999,Datteln,catalog/11669.JPG,"2,446",kg,true
9478,Datteln Buquet 500g shrub,131,12,99999,Datteln,catalog/9478.JPG,"12,235",kg,true
12140,Datteln Crown Dabbas 1Kg,131,10,99999,Datteln,catalog/12140.JPG,"136,003",kg,true
10528,Datteln Crown Khenai 1Kg Khenaizi,131,10,99999,Datteln,catalog/10528.JPG,"15,439",kg,true
10529,Datteln Crown Chennai 500g Khai,131,14,99999,Datteln,catalog/10529.JPG,"20,610",kg,true
10527,Datteln Crown Lulu 1Kg,131,10,99999,Datteln,catalog/10527.JPG,"7,727",kg,true
10526,Datteln Crown Lulu 500g,131,14,99999,Datteln,catalog/10526.JPG,"13,897",kg,true
893,Datteln chopped 1Kg Barari,131,18,99999,Datteln,catalog/893.JPG,"50,227",kg,true
2622,Datteln Hurma 1Kg Nani ezmesi puree Algeria,131,12,99999,Datteln,catalog/2622.JPG,"47,651",kg,true
10360,Datteln Khalas 900g,131,8,99999,Datteln,catalog/10360.JPG,"39,659",kg,true
6202,Datteln Madineh 1kg vacuum,131,8,99999,Datteln,catalog/6202.JPG,"47,651",kg,true
4408,Datteln Medjoul 5kg,131,1,99999,Datteln,catalog/4408.JPG,"32,445",,true
4407,Datteln Medjoul 908g,131,12,99999,Datteln,catalog/4407.JPG,"37,077",kg,true
144,Datteln Naz +/- 2kg Gepersde Vak,131,6,99999,Datteln,catalog/144.JPG,"21,626",kg,true
4409,Datteln Naz Actie Gepersde Vak +/- 1kg,131,6,99999,Datteln,catalog/4409.JPG,"18,540",kg,true
7074,Datteln liitä Org. Al Jazeera hooked 900g,131,18,99999,Datteln,catalog/7074.JPG,"21,631",kg,true
11691,Datteln Premium Sukkari 400g,131,16,99999,Datteln,catalog/11691.JPG,"50,239",kg,true
6201,Datteln standardi 1kg deglet Nour,131,12,99999,Datteln,catalog/6201.JPG,"106,029",kg,true
3325,Datteln pensas 1kg Branchet,131,12,99999,Datteln,catalog/3325.JPG,"30,136",kg,true
11755,Datteln Sukkary 1kg,131,6,99999,Datteln,catalog/11755.JPG,"8,494",kg,true
11694,Datteln Superiur Saghai 700g,131,9,99999,Datteln,catalog/11694.JPG,"34,758",kg,true
2623,Datteln Tunis 200g,131,25,99999,Datteln,catalog/2623.JPG,"37,080",kg,true
4388,Datteln Tunis 5kg pensas Branchet,131,5,99999,Datteln,catalog/4388.JPG,"21,626",kg,true
12028,Frit Ravich Kuviot mini sep. 400g,131,14,99999,Frit Ravich,catalog/12028.JPG,"24,718",kg,true
12030,Frit Ravich kuivatut luumut 1kg,131,6,99999,Frit Ravich,catalog/12030.JPG,"33,228",kg,true
12029,Frit Ravich kuivatut luumut 400g,131,12,99999,Frit Ravich,catalog/12029.JPG,"35,929",kg,true
3671,Keltainen Jumbo rusinoita vapaa 10kg,131,10,99999,,catalog/3671.JPG,"14,460",kg,true
3695,Kuivattuja Tomaatteja 10 kg,131,10,99999,,catalog/3695.JPG,"13,520",kg,true
6551,Gulcan Bananchips 200 gr,131,18,99999,Gülcan,catalog/6551.JPG,"34,248",kg,true
,Gülcan Besni Üzüm 200g rusinoita,,200,99999,,catalog/.JPG,"30,136",g,true
11434,Gülcan Besni Uzum 350g rusinoita,131,15,99999,Gülcan,catalog/11434.JPG,"29,356",kg,true
6545,Gülcan Ceviz ici 200gr Gesch. saksanpähkinä,131,18,99999,Gülcan,catalog/6545.JPG,"66,974",kg,true
6567,Gülcan keltaiset rusinat Jumbo 350g,131,18,99999,Gülcan,catalog/6567.JPG,"90,161",kg,true
6838,Gülcan Japanse mix 125g,131,18,99999,Gülcan,catalog/6838.JPG,"25,483",kg,true
6547,Gülcan KB ici kuoritut KB 300g,131,18,99999,Gülcan,catalog/6547.JPG,"0,000",kg,true
9774,Gülcan Keciboynuz 450g johanneksen lasi,131,12,99999,Gülcan,catalog/9774.JPG,"34,762",kg,true
11625,Gülcan Keciboynuz 720g johanneksen lasi,131,12,99999,Gülcan,catalog/11625.JPG,"81,133",kg,true
7303,Gülcan kuivatut paprikat 25er,131,30,99999,Gülcan,catalog/7303.JPG,"44,033",kg,true
7560,Gülcan kuivatut paprikat hot punainen 30s,131,30,99999,Gülcan,catalog/7560.JPG,"23,164",kg,true
12093,"Gülcan kuru Viikunat 2,5kg viikunat sep.",131,5,99999,Gülcan,catalog/12093.JPG,"53,308",kg,true
4566,Gülcan kuru Viikunat 400gr / sep. viikunat,131,30,99999,Gülcan,catalog/4566.JPG,"24,718",kg,true
3152,Gülcan kuru Viikunat ,131,30,99999,,catalog/3152.JPG,"32,447",,true
6400,Gülcan kuru Viikunat sep. viikunat 200g,131,30,99999,Gülcan,catalog/6400.JPG,"34,743",kg,true
7304,Gülcan Kuru Kabak 25er,131,30,99999,Gülcan,catalog/7304.JPG,"38,607",kg,true
925,Gülcan Kuru Kayisi 5kg / sep. aprikoosit,131,5,99999,Gülcan,catalog/925.JPG,"80,570",kg,true
12107,Gülcan Kuru Kayisi Gün 5Kg,131,5,99999,Gülcan,catalog/12107.JPG,"81,118",kg,true
2768,Gulcan Kuru Kaysi 350g getr aprikoosit,131,15,99999,Gülcan,catalog/2768.JPG,"0,000",kg,true
1627,Gülcan Kuru sekoitus pussi munakoiso paprika kurpitsa,131,30,99999,Gülcan,catalog/1627.JPG,"38,607",kg,true
1716,Gülcan Kuru Patlican kuivattu munakoiso 100gr musakalik,131,30,99999,Gülcan,catalog/1716.JPG,"69,524",kg,true
7414,Gülcan kuru Patlican kuivattu munakoiso 25er,131,30,99999,Gülcan,catalog/7414.JPG,"37,995",kg,true
5756,Gülcan Kuvvet Macunu 420g Balli Cerez,131,12,99999,Gülcan,catalog/5756.JPG,"37,995",kg,true
5757,Gülcan Kuvvet Macunu 720g Balli Cerez,131,12,99999,Gülcan,catalog/5757.JPG,"44,424",kg,true
11287,Gulcan Macadamia 200g,131,18,99999,Gülcan,catalog/11287.JPG,"54,066",kg,true
6552,Gülcan manteli paahdettu kavrulmus badem300gr,131,18,99999,Gülcan,catalog/6552.JPG,"38,607",kg,true
6553,Gülcan Almond Luonto 300gr Badem Naturel,131,18,99999,Gülcan,catalog/6553.JPG,"34,743",kg,true
9517,Gülcan manteli valkoinen makeutettu 300g sekerli Badem,131,18,99999,Gülcan,catalog/9517.JPG,"43,268",kg,true
7477,Gülcan Ozel Asurelik 350g,131,18,99999,Gülcan,catalog/7477.JPG,"61,818",kg,true
11286,Gülcan Pekaanipähkinät 200g,131,18,99999,Gülcan,catalog/11286.JPG,"106,640",kg,true
6571,Gülcan luumut o.St 250g,131,15,99999,Gülcan,catalog/6571.JPG,"99,683",kg,true
6570,Gülcan karpaloita Karpalo Kizilcik 250g,131,18,99999,Gülcan,catalog/6570.JPG,"92,727",kg,true
10569,Gülcan rusinoita 500g sultanarypäleiden tr,131,18,99999,Gülcan,catalog/10569.JPG,"90,408",kg,true
6487,Gülcan rusinat keltainen 350g,131,18,99999,Gülcan,catalog/6487.JPG,"64,902",kg,true
6550,Gülcan SB ici 300g kuorittuja SB sydämiä,131,18,99999,Gülcan,catalog/6550.JPG,"83,452",kg,true
2727,Gülcan Seker Leblebi 350g Beyaz,131,24,99999,Gülcan,catalog/2727.JPG,"38,627",kg,true
11435,Gülcan Siyah Uzum 350g rusinoita musta kuori Turkki,131,15,99999,Gülcan,catalog/11435.JPG,"44,033",kg,true
6541,Gülcan Siyah Uzum 350gr mustia rusinoita,131,18,99999,Gülcan,catalog/6541.JPG,"27,802",kg,true
6546,Gülcan opiskelijat ovat 350gr,131,18,99999,Gülcan,catalog/6546.JPG,"37,077",kg,true
11436,Gülcan Sultani 350g rusinoita o.Stein,131,15,99999,Gülcan,catalog/11436.JPG,"25,483",kg,true
3140,Iran päivämäärät 550g,131,12,99999,Iran,catalog/3140.JPG,"40,161",kg,true
3479,Iran kuru Limon 150g musta,131,18,99999,Iran,catalog/3479.JPG,"34,762",kg,true
6823,Iran kuru Limon 150g valkoinen,131,18,99999,Iran,catalog/6823.JPG,"31,512",kg,true
3416,Carob 5kg,131,1,99999,,catalog/3416.JPG,"71,858",kg,true
11872,Locust bean 250g Sultan carob,131,12,99999,,catalog/11872.JPG,"21,236",kg,true
12157,Lorena Kuru tomaatit 10kg,131,1,99999,,catalog/12157.JPG,"23,172",,true
6153,Mango viipale 450ml lasipullo,131,12,99999,,catalog/6153.JPG,"32,439",kg,true
6922,Manisa Mesir Macun 400g,131,12,99999,,catalog/6922.JPG,"32,439",kg,true
11363,Öncü Közlenmis Paprika 680g lasi,131,12,99999,Öncü,catalog/11363.JPG,"16,101",kg,true
11364,Öncü Közlenmis Munakoiso 510g lasi,131,12,99999,Öncü,catalog/11364.JPG,"23,172",kg,true
2082,Öncü kuru Kabak Dolmalik,131,20,99999,Öncü,catalog/2082.JPG,"7,728",kg,true
11237,Öncü kuru Patlican Dolmalik,131,20,99999,Öncü,catalog/11237.JPG,"20,080",kg,true
1719,Öncü kurutulmus Dolmaliklari Biberin / kuivattu paprika,131,20,99999,Öncü,catalog/1719.JPG,"49,451",kg,true
11697,Kuivatut Luumut 1kg,131,10,99999,,catalog/11697.JPG,"21,626",kg,true
3597,"Rusinat Musta 4x2,5kg",131,10,99999,,catalog/3597.JPG,"23,172",kg,true
1710,Fuchs kana mauste suola 2kg / Tavuksalata Bahara,132,10,99999,Gülcan,catalog/1710.JPG,"50,472",kg,true
999,Gülcan 4 Mevsim Biber 180g,132,12,99999,Gülcan,catalog/999.JPG,"46,349",kg,true
963,Gulcan 4 Mevsim Biber 450g 4 Pepper,132,12,99999,Gülcan,catalog/963.JPG,"46,349",kg,true
1004,Gulcan 7 Turlu Baharat 200g,132,12,99999,Gülcan,catalog/1004.JPG,"55,380",kg,true
5913,Gulcan ACI TOZ Biber 150g / pippuri gemahl,132,12,99999,Gülcan,catalog/5913.JPG,"49,712",kg,true
846,Gulcan Aci Toz Biber 500g pippuri,132,12,99999,Gülcan,catalog/846.JPG,"64,397",kg,true
5471,Gulcan ACI TOZ pippuri chilijauhe 1K extra-Rot,132,10,99999,Gülcan,catalog/5471.JPG,"49,451",kg,true
5729,Gulcan Adacayi 40g Salie teetä,132,20,99999,Gülcan,catalog/5729.JPG,"132,927",kg,true
796,Gulcan Ak Beaver Tane 200g valkopippuria koko,132,12,99999,Gülcan,catalog/796.JPG,"18,535",kg,true
3180,Gülcan Ak Beaver Tane valkopippuri 500g,132,12,99999,Gülcan,catalog/3180.JPG,"18,535",kg,true
6055,Gülcan Ak Beaver Toz 1kg Pepper valkoinen helmi,132,10,99999,Gülcan,catalog/6055.JPG,"33,993",kg,true
795,Gülcan Ak Beaver Toz 200g valkopippuria,132,12,99999,Gülcan,catalog/795.JPG,"47,651",kg,true
848,Gülcan Ak Beaver Toz 500g valkopippuria,132,12,99999,Gülcan,catalog/848.JPG,"23,162",kg,true
798,Gulcan Anason Tane 150g Anis Täysi,132,12,99999,Gülcan,catalog/798.JPG,"49,451",kg,true
11228,Gülcan Argentiina Mix 200g PET,132,12,99999,Gülcan,catalog/11228.JPG,"92,735",kg,true
10127,"Gülcan Argentiina Mix 1,5 kg ämpäri",132,1,99999,Gülcan,catalog/10127.JPG,"140,401",kg,true
4818,Gülcan Baharat hylly +/- 200g +/- 456x 70x 500g,132,1,99999,Gülcan,catalog/4818.JPG,"44,814",kg,true
3339,Gulcan Basilicum Feslegen 500g,132,12,99999,Gülcan,catalog/3339.JPG,"63,364",kg,true
5548,Gülcan basilika Feslegen 70g,132,12,99999,Gülcan,catalog/5548.JPG,"23,172",kg,true
3207,Gülcan Biryani 180g Baharati mauste,132,12,99999,Gülcan,catalog/3207.JPG,"27,810",kg,true
9267,Gülcan Cayennepippuri Aci Biber Tüm 40g,132,12,99999,Gülcan,catalog/9267.JPG,"11,142",kg,true
11816,Gülcan Cemen Tane 200g PET,132,12,99999,Gülcan,catalog/11816.JPG,"11,077",kg,true
800,Ground Gülcan Cemen Unu 200g / Sarviapila,132,12,99999,Gülcan,catalog/800.JPG,"40,176",kg,true
958,Gülcan Chilli chili pippuria Biber 400g,132,12,99999,Gülcan,catalog/958.JPG,"15,443",kg,true
988,Gülcan Cigköfte Baha 200g Jauheliha mauste,132,12,99999,Gülcan,catalog/988.JPG,"40,176",kg,true
801,Gülcan çörek Otu 200g musta kumina,132,12,99999,Gülcan,catalog/801.JPG,"16,989",kg,true
850,Gülcan çörek Otu 500g musta kumina,132,12,99999,Gülcan,catalog/850.JPG,"18,535",kg,true
3173,Gülcan çörek suesue çörek Spice 200g,132,12,99999,Gülcan,catalog/3173.JPG,"15,443",kg,true
797,Gülcan Deniz tuzu 400g merisuolaa,132,12,99999,Gülcan,catalog/797.JPG,"35,539",kg,true
3183,Gülcan Dere Otu 180g Tilli getr,132,12,99999,Gülcan,catalog/3183.JPG,"18,535",kg,true
975,Gülcan Dere Otu 500g Tilli getr,132,12,99999,Gülcan,catalog/975.JPG,"24,718",kg,true
802,Kuivatut Gülcan Dere Otu 50g Tilli,132,12,99999,Gülcan,catalog/802.JPG,"47,906",kg,true
989,Gülcan Döner Baharat 250g Gyros Mauste suola,132,12,99999,Gülcan,catalog/989.JPG,"21,626",kg,true
991,Gülcan Et Baharati Kalan maustamis suola 200g,132,12,99999,Gülcan,catalog/991.JPG,"13,897",kg,true
6010,Gülcan Grill Spice 150g Grilli mausteet,132,12,99999,Gülcan,catalog/6010.JPG,"32,447",kg,true
830,Gülcan Hardal 200g sinapinsiemen,132,12,99999,Gülcan,catalog/830.JPG,"63,364",kg,true
1465,Gülcan Hashas 200g / unikko,132,12,99999,Gülcan,catalog/1465.JPG,"18,535",kg,true
806,Gülcan Hindi cevizi 130g kookos,132,12,99999,Gülcan,catalog/806.JPG,"17,916",kg,true
3222,"Gülcan Hummus 200g PET, Box",132,12,99999,Gülcan,catalog/3222.JPG,"17,916",kg,true
851,"Gülcan Hummus 400g Zak, pussi",132,20,99999,Gülcan,catalog/851.JPG,"18,535",kg,true
3208,"Gülcan Hummus 800g Zak, pussi",132,10,99999,Gülcan,catalog/3208.JPG,"18,535",kg,true
6658,Gülcan Ihlamurin 40g naudanliha mauste,132,15,99999,Gülcan,catalog/6658.JPG,"20,080",kg,true
807,Gülcan Iseult Iseult Biber 170g ,132,12,99999,Gülcan,catalog/807.JPG,"15,443",kg,true
7523,Gülcan Iseult Pepper 1kg,132,10,99999,Gülcan,catalog/7523.JPG,"15,443",kg,true
852,Gülcan Iseult Iseult Pepper 500g Paprika,132,12,99999,Gülcan,catalog/852.JPG,"36,044",kg,true
5532,Gülcan Kabuksuz Auringonkukansiemenet 200gr,132,12,99999,Gülcan,catalog/5532.JPG,"34,769",kg,true
5915,Gülcan kaakaojauhe 180g,132,12,99999,Gülcan,catalog/5915.JPG,"21,236",kg,true
808,Gülcan Kara Biber 200g sw mustapippuria,132,12,99999,Gülcan,catalog/808.JPG,"24,718",kg,true
809,Gülcan Kara Biber Tane 180g kokonaisia mustapippureita,132,12,99999,Gülcan,catalog/809.JPG,"78,567",kg,true
939,Gülcan Kara Biber Tane 450g kokonaisia mustapippureita,132,12,99999,Gülcan,catalog/939.JPG,"54,089",kg,true
5078,Gülcan Kara Biber Toz 1 Kg,132,10,99999,Gülcan,catalog/5078.JPG,"15,443",kg,true
853,Gülcan Karabiber Toz 500g hiottua mustapippuria,132,12,99999,Gülcan,catalog/853.JPG,"18,535",kg,true
5639,Gülcan Karanfil 130g koko kynttä,132,12,99999,Gülcan,catalog/5639.JPG,"29,356",kg,true
811,Gülcan karbonaatti leivinjauhe 400g,132,12,99999,Gülcan,catalog/811.JPG,"41,104",kg,true
7436,Gülcan Kardemon 150g TOZ,132,12,99999,Gülcan,catalog/7436.JPG,"78,822",kg,true
5728,Gülcan Kardemon Tane 130g koko,132,12,99999,Gülcan,catalog/5728.JPG,"110,772",kg,true
941,Gülcan Kekik (hiutale) 180g Oregano,132,12,99999,Gülcan,catalog/941.JPG,"76,658",kg,true
978,Gülcan Kekik (sivri) 500g Timjami,132,15,99999,Gülcan,catalog/978.JPG,"44,814",kg,true
814,Gülcan Kekik (sivri) 70g timjami,132,12,99999,Gülcan,catalog/814.JPG,"15,443",kg,true
964,Gülcan Kekik 1kg Oregano,132,12,99999,Gülcan,catalog/964.JPG,"50,997",kg,true
813,Gülcan Keklik Pul 70g Oregano,132,12,99999,Gülcan,catalog/813.JPG,"55,635",kg,true
9793,Gülcan Kentjoer jauhettu 200g,132,12,99999,Gülcan,catalog/9793.JPG,"24,718",kg,true
817,Gülcan Kimyon Frenk 180g Kumina kokonainen,132,12,99999,Gülcan,catalog/817.JPG,"50,220",kg,true
816,Gülcan Kimyon Tane 180g Kumina kokonainen,132,12,99999,Gülcan,catalog/816.JPG,"15,443",kg,true
815,Gülcan Kimyon Toz 180g Kumina,132,12,99999,Gülcan,catalog/815.JPG,"61,818",kg,true
4967,Ground Gülcan Kimyon TOZ 1kg kumina,132,10,99999,Gülcan,catalog/4967.JPG,"15,443",kg,true
9369,Gülcan Kimyon Toz 1kg Suriye kumina,132,10,99999,Gülcan,catalog/9369.JPG,"50,997",kg,true
943,Gülcan Kimyon Toz jauhettua kuminaa 500g,132,12,99999,Gülcan,catalog/943.JPG,"19,462",kg,true
819,Gülcan Kisnis Tane 100g korianteri melko,132,12,99999,Gülcan,catalog/819.JPG,"18,535",kg,true
818,Gülcan Kisnis Toz jauhettua korianteria 150g,132,12,99999,Gülcan,catalog/818.JPG,"18,535",kg,true
3190,Gülcan Kisnis Toz Gul korianteri 800gr,132,10,99999,Gülcan,catalog/3190.JPG,"54,092",kg,true
2819,Gülcan valkosipuli TOZ Jauhe 1kg Btl,132,10,99999,Gülcan,catalog/2819.JPG,"61,821",kg,true
992,Gülcan köfte lihapullia 250g Baharat,132,12,99999,Gülcan,catalog/992.JPG,"43,268",kg,true
10364,Gülcan kookos hienoksi raastettua kookosta 250g pussi,132,20,99999,Gülcan,catalog/10364.JPG,"15,443",kg,true
821,Gülcan kori 200g Curry,132,12,99999,Gülcan,catalog/821.JPG,"18,535",kg,true
10899,Gülcan kurpitsansiemeniä kuorittu 170g Soyulmus Kabak cekir,132,12,99999,Gülcan,catalog/10899.JPG,"37,345",kg,true
799,Gülcan Kuru Biberiye kuivattu rosmariini 100g getr,132,12,99999,Gülcan,catalog/799.JPG,"43,786",kg,true
10500,Gulcan Kuru Biberiye kuivattu rosmariini 500g,132,15,99999,Gülcan,catalog/10500.JPG,"17,916",kg,true
5791,Gülcan kuru Nane 140g / minttu sep.,132,12,99999,Gülcan,catalog/5791.JPG,"25,738",kg,true
820,Gülcan Kus üzümü 200g herukat,132,12,99999,Gülcan,catalog/820.JPG,"18,535",kg,true
5241,Gülcan Kuzu Baharat 200g karitsan mauste,132,12,99999,Gülcan,catalog/5241.JPG,"23,172",kg,true
994,Gülcan lahmacun Baharati 180g / Tr. Pizza mauste,132,12,99999,Gülcan,catalog/994.JPG,"15,443",kg,true
6011,Gülcan Pellavansiemenet 200g keteenin Togumu,132,12,99999,Gülcan,catalog/6011.JPG,"50,220",kg,true
822,Gülcan Limon tuzu 300g sitruunahappoa,132,12,99999,Gülcan,catalog/822.JPG,"24,718",kg,true
945,Gülcan Limon tuzu 800g sitruunahappo,132,12,99999,Gülcan,catalog/945.JPG,"18,535",kg,true
3170,Gülcan mahlep jauhettu 200g,132,12,99999,Gülcan,catalog/3170.JPG,"21,626",kg,true
946,Gülcan Maydanoz 100g persilja getr,132,12,99999,Gülcan,catalog/946.JPG,"18,535",kg,true
7980,Gülcan Maydanoz 1kg,132,7,99999,Gülcan,catalog/7980.JPG,"18,535",kg,true
823,Gülcan Maydanoz 40g persiljaa,132,12,99999,Gülcan,catalog/823.JPG,"19,462",kg,true
9500,Gülcan Meksiko Mix 250g PET,132,12,99999,Gülcan,catalog/9500.JPG,"35,539",kg,true
10404,Gülcan Minas raakakahvipavut 900g,132,18,99999,Gülcan,catalog/10404.JPG,"60,272",kg,true
10867,Gülcan Minas raakakahvipavut 900g,132,15,99999,Gülcan,catalog/10867.JPG,"24,718",kg,true
10220,Gülcan Muscat hyvin 15st.,132,12,99999,Gülcan,catalog/10220.JPG,"47,783",kg,true
10158,Gülcan Muscat Taner 5x muskottipähkinä valmis,132,15,99999,Gülcan,catalog/10158.JPG,"15,443",kg,true
1001,Gülcan Muscat jauhe 200g,132,12,99999,Gülcan,catalog/1001.JPG,"16,989",kg,true
11310,Gülcan ruokasuolaa 4kg ämpäri keittiö vain,132,1,99999,Gülcan,catalog/11310.JPG,"57,946",kg,true
5298,Gülcan Piparminttu Mint 500g,132,12,99999,Gülcan,catalog/5298.JPG,"48,288",kg,true
824,Gülcan minttu Mint 70g,132,12,99999,Gülcan,catalog/824.JPG,"32,447",kg,true
6588,Gülcan paprikat melko tuju 100g Piri Pir,132,12,99999,Gülcan,catalog/6588.JPG,"20,463",kg,true
995,Mausteet gülcan Patate 250g / Pommeswürz- vain,132,12,99999,Gülcan,catalog/995.JPG,"46,360",kg,true
2816,Gülcan mänty Kerner 40g pinjansiemeniä,132,15,99999,Gülcan,catalog/2816.JPG,"2,962",kg,true
7285,Gülcan Pizza Mausteita 1kg,132,12,99999,Gülcan,catalog/7285.JPG,"48,833",kg,true
3217,Gülcan perunoita 900g Würzsalz,132,12,99999,Gülcan,catalog/3217.JPG,"15,443",kg,true
825,Gülcan Pepper 180g punainen paprika hiutaleita,132,12,99999,Gülcan,catalog/825.JPG,"29,356",kg,true
11309,"Pepper pippuri hiutaleet Scharf gülcan ämpäri 2,5kg",132,1,99999,Gülcan,catalog/11309.JPG,"17,916",kg,true
1703,Gülcan Pul Biber 400g punaisia paprikahiutaleita,132,20,99999,Gülcan,catalog/1703.JPG,"27,033",kg,true
950,Gülcan Pul Biber 450g mausteisia paprikahiutaleita,132,12,99999,Gülcan,catalog/950.JPG,"69,547",kg,true
952,Gülcan Pul Biber 800gr,132,10,99999,Gülcan,catalog/952.JPG,"32,447",kg,true
11675,Gülcan Pul Biber Cekirdekli 350g,132,15,99999,Gülcan,catalog/11675.JPG,"18,535",kg,true
5242,Gülcan Raz el Hanout 150g Kuskusgewürz,132,12,99999,Gülcan,catalog/5242.JPG,"12,559",kg,true
5914,Gülcan Rezene Tane 130g fenkoli kokonainen,132,12,99999,Gülcan,catalog/5914.JPG,"42,742",kg,true
5594,Gülcan Salatgewürz 100g,132,12,99999,Gülcan,catalog/5594.JPG,"35,539",kg,true
5417,Gülcan Sar. Granur valkosipuli 1kg,132,10,99999,Gülcan,catalog/5417.JPG,"38,118",kg,true
3171,Gülcan sarımsak Gran Knobl. Granure 200g,132,12,99999,Gülcan,catalog/3171.JPG,"30,897",kg,true
831,Gülcan sarımsak tozu 200g valkosipulijauhetta,132,12,99999,Gülcan,catalog/831.JPG,"19,462",kg,true
5123,Gülcan shoarma Baharat 1kg Würzsalz,132,10,99999,Gülcan,catalog/5123.JPG,"15,443",kg,true
974,Gülcan shoarma Baharat Würzsalz 25kg,132,25,99999,Gülcan,catalog/974.JPG,"16,989",kg,true
996,Gülcan shoarma Baharat250g Würzsalz,132,12,99999,Gülcan,catalog/996.JPG,"45,074",kg,true
838,Gülcan Sili Biber 130g Chili Peppers,132,12,99999,Gülcan,catalog/838.JPG,"18,535",kg,true
3197,Gülcan Sogan Yaprak 14kg,132,1,99999,Gülcan,catalog/3197.JPG,"18,535",,true
6009,Gülcan Schumacks 180g,132,12,99999,Gülcan,catalog/6009.JPG,"43,786",kg,true
4965,Gülcan Schumacks 1kg,132,10,99999,Gülcan,catalog/4965.JPG,"199,639",kg,true
953,Gülcan Schumacks 500g Sumac,132,12,99999,Gülcan,catalog/953.JPG,"17,916",kg,true
955,Gülcan Susam 1kg seesami Zak,132,10,99999,Gülcan,catalog/955.JPG,"18,535",kg,true
837,Gülcan Susam Altin Golden seesaminsiemeniä 200g,132,12,99999,Gülcan,catalog/837.JPG,"59,642",kg,true
956,Gülcan Susam Altin Golden seesaminsiemeniä 500g,132,12,99999,Gülcan,catalog/956.JPG,"18,535",kg,true
6673,Gülcan Susam Altin Golden Sesame 1kg,132,10,99999,Gülcan,catalog/6673.JPG,"52,803",kg,true
954,Gülcan Susam Beyaz 500g seesami Kerner,132,12,99999,Gülcan,catalog/954.JPG,"35,539",kg,true
836,Gülcan Susam Beyaz seesaminsiemeniä 200g,132,12,99999,Gülcan,catalog/836.JPG,"48,939",kg,true
840,Gülcan Tarcin Boru kaneli kokonaisia 50g,132,12,99999,Gülcan,catalog/840.JPG,"20,080",kg,true
